Genus,Species,Gender,State,County,Refuge,Division,Sample Site,Coordinates,Habitat,Date Sampled,Collector,Notes,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon splendens,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon texanus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Agapostemon,Agapostemon virescens,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Apis,Apis mellifera,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochlorella,Augochlorella aurata,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis metallica,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jul. 25,N/A,Upper Mississippi River NWR,,,,,,,
Augochloropsis,Augochloropsis sumptuosa,Male,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus auricomus,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus auricomus,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus auricomus,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus auricomus,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus fervidus,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus fervidus,Female,Illinois,Carroll,Lost Mound,Lost Mound,N/A,N/A,Sand Prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus fervidus,Female,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus griseocollis,Male,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Bombus ,Bombus impatiens,Female,Illinois,Carroll,Lost Mound,Lost Mound,Lost Mound Sand Prairie,N/A,Sand Prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Bombus ,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Male,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus impatiens,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie ,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 5,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus vagans,Worker,Illinois,Carroll,Lost Mound,N/A,Lost Mound Sand Prairie,N/A,Sand Prairie,Sept. 25,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus vagans,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Bombus,Bombus vagans,Worker,Illinois,Carroll,Lost Mound,N/A,Prims Pond,42.232323 ; 90.319725,N/A,Sept. 13,N/A,Upper Mississippi River NWR,,,,,,,
Eucera,Eucera hamata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Eucera,Eucera hamata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Eucera,Eucera hamata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Eucera,Eucera hamata,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 18,N/A,Upper Mississippi River NWR,,,,,,,
Halictus,Halictus parallelus,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum fedorense,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum nymphaearum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum nymphaearum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pictum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pictum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,N/A,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pictum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Jun. 28,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pictum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,Aug. 14,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
Lasioglossum,Lasioglossum pilosum,Female,Illinois,Carroll,Lost Mound,N/A,N/A,N/A,Sand prairie,May. 15,N/A,Upper Mississippi River NWR,,,,,,,
